Australian Bureau of Statistics,,,,,,,,,,,,
1270055006C184 Postcode 2011 to Statistical Local Area 2011,,,,,,,,,,,,
Released at 11.30am (Canberra time) 27 June 2012,,,,,,,,,,,,
Table 3 Correspondence,,,,,,,,,,,,
,,,,,,,,,,,,
POSTCODE,POSTCODE,SLA_MAINCODE_2011,SLA_NAME_2011,RATIO,PERCENTAGE,,,,,,,
4018,4018,305071556,Taigum-Fitzgibbon,0.9999549,99.9954917,,,,,,,
4019,4019,305455035,Clontarf,0.4195447,41.9544722,,,,,,,
4019,4019,305455053,Margate-Woody Point,0.5604142,56.0414199,,,,,,,
4019,4019,305455063,Redcliffe-Scarborough,0.01186,1.185995,,,,,,,
4019,4019,305455065,Rothwell-Kippa-Ring,0.0081811,0.8181127,,,,,,,
4020,4020,305455063,Redcliffe-Scarborough,0.9553246,95.5324626,,,,,,,
4020,4020,305455065,Rothwell-Kippa-Ring,0.0446754,4.4675366,,,,,,,
4021,4021,305455065,Rothwell-Kippa-Ring,1.0,100.0,,,,,,,
4022,4022,305205039,Deception Bay,0.0015715,0.1571458,,,,,,,
4022,4022,305455065,Rothwell-Kippa-Ring,0.9984285,99.8428542,,,,,,,
4025,4025,305111394,Moreton Island,1.0,100.0,,,,,,,
4029,4029,305011274,Herston,1.0,100.0,,,,,,,
4030,4030,305031151,Clayfield,0.0040515,0.405154,,,,,,,
4030,4030,305031244,Grange,0.0037897,0.3789711,,,,,,,
4030,4030,305031345,Lutwyche,0.2004197,20.0419725,,,,,,,
4030,4030,305031618,Wilston,0.0007656,0.0765587,,,,,,,
4030,4030,305031623,Windsor,0.4254385,42.543852,,,,,,,
4030,4030,305031634,Wooloowin,0.3655349,36.5534909,,,,,,,
4031,4031,305031312,Kedron,0.997215,99.7215029,,,,,,,
4031,4031,305031345,Lutwyche,0.0004398,0.0439815,,,,,,,
4031,4031,305071604,Wavell Heights,0.002345,0.2344954,,,,,,,
4032,4032,305031312,Kedron,0.0047746,0.4774586,,,,,,,
4032,4032,305031536,Stafford Heights,0.0213775,2.1377475,,,,,,,
4032,4032,305071034,Aspley,0.004802,0.4802028,,,,,,,
4032,4032,305071135,Chermside,0.5534349,55.3434877,,,,,,,
4032,4032,305071138,Chermside West,0.4119481,41.1948126,,,,,,,
4032,4032,305071604,Wavell Heights,0.0036628,0.366277,,,,,,,
4034,4034,305071034,Aspley,0.2973206,29.7320594,,,,,,,
4034,4034,305071064,Boondall,0.2101082,21.0108182,,,,,,,
4034,4034,305071075,Bridgeman Downs,0.008709,0.870901,,,,,,,
4034,4034,305071121,Carseldine,0.1822829,18.2282924,,,,,,,
4034,4034,305071138,Chermside West,0.0025385,0.253852,,,,,,,
4034,4034,305071173,Deagon,0.0006338,0.0633766,,,,,,,
4034,4034,305071236,Geebung,0.1010273,10.1027285,,,,,,,
4034,4034,305071556,Taigum-Fitzgibbon,0.0004714,0.0471404,,,,,,,
4034,4034,305071653,Zillmere,0.1968218,19.6821775,,,,,,,
4035,4035,305071037,Bald Hills,0.0243835,2.4383484,,,,,,,
4035,4035,305071075,Bridgeman Downs,0.2857111,28.5711098,,,,,,,
4035,4035,305071121,Carseldine,0.0077767,0.7776726,,,,,,,
4035,4035,305071353,McDowall,0.0066266,0.6626567,,,,,,,
4035,4035,305405013,Albany Creek,0.6755021,67.5502106,,,,,,,
4036,4036,305071037,Bald Hills,0.9904005,99.0400455,,,,,,,
4036,4036,305071072,Bracken Ridge,0.0095995,0.9599545,,,,,,,
4037,4037,305405033,Central Pine West,0.9996934,99.9693409,,,,,,,
4037,4037,305405068,Moreton Bay (R) Bal,0.0003066,0.030657,,,,,,,
4051,4051,305031007,Alderley,0.2152616,21.5261597,,,,,,,
4051,4051,305031031,Ashgrove,0.0013484,0.1348416,,,,,,,
4051,4051,305031206,Enoggera,0.2852484,28.5248435,,,,,,,
4051,4051,305031244,Grange,0.1600409,16.004093,,,,,,,
4051,4051,305031424,Newmarket,0.1712483,17.1248292,,,,,,,
4051,4051,305031618,Wilston,0.148706,14.8706038,,,,,,,
4051,4051,305031623,Windsor,0.0028779,0.2877876,,,,,,,
4051,4051,305071211,Everton Park,0.0004018,0.0401777,,,,,,,
4051,4051,305071383,Mitchelton,0.0147818,1.4781821,,,,,,,
4053,4053,305031007,Alderley,0.000296,0.029599,,,,,,,
4053,4053,305031244,Grange,0.0002413,0.0241321,,,,,,,
4053,4053,305031312,Kedron,0.0063584,0.6358389,,,,,,,
4053,4053,305031533,Stafford,0.1472722,14.7272156,,,,,,,
4053,4053,305031536,Stafford Heights,0.157678,15.7678048,,,,,,,
4053,4053,305071075,Bridgeman Downs,0.0002901,0.0290082,,,,,,,
4053,4053,305071211,Everton Park,0.202616,20.2615987,,,,,,,
4053,4053,305071326,Keperra,0.0079736,0.7973583,,,,,,,
4053,4053,305071353,McDowall,0.1690337,16.9033663,,,,,,,
4053,4053,305071383,Mitchelton,0.1762686,17.6268641,,,,,,,
4053,4053,305405047,Hills District,0.1319721,13.1972141,,,,,,,
4054,4054,305071326,Keperra,0.4815359,48.1535906,,,,,,,
4054,4054,305071383,Mitchelton,0.0221002,2.2100174,,,,,,,
4054,4054,305405047,Hills District,0.4963304,49.6330426,,,,,,,
4055,4055,305071217,Ferny Grove,0.2879172,28.7917203,,,,,,,
4055,4055,305071326,Keperra,0.0019157,0.1915677,,,,,,,
4055,4055,305071585,Upper Kedron,0.1758532,17.5853215,,,,,,,
4055,4055,305405013,Albany Creek,0.0018474,0.1847397,,,,,,,
4055,4055,305405047,Hills District,0.4405512,44.0551168,,,,,,,
4055,4055,305405068,Moreton Bay (R) Bal,0.0919153,9.191534,,,,,,,
4059,4059,305011146,City - Remainder,0.0005272,0.0527184,,,,,,,
4059,4059,305011315,Kelvin Grove,0.5196607,51.9660736,,,,,,,
4059,4059,305011454,Paddington,0.0109215,1.0921545,,,,,,,
4059,4059,305011481,Red Hill,0.4688905,46.8890513,,,,,,,
4060,4060,305031007,Alderley,0.0019968,0.1996764,,,,,,,
4060,4060,305031031,Ashgrove,0.9733031,97.3303084,,,,,,,
4060,4060,305031048,Bardon,0.0230511,2.3051123,,,,,,,
4060,4060,305031206,Enoggera,0.001649,0.1649018,,,,,,,
4061,4061,305031031,Ashgrove,0.012983,1.2982983,,,,,,,
4061,4061,305031048,Bardon,0.0026934,0.2693437,,,,,,,
4061,4061,305071326,Keperra,0.0001392,0.0139242,,,,,,,
4061,4061,305071567,The Gap,0.9841812,98.4181162,,,,,,,
4064,4064,305011378,Milton,0.1951748,19.5174825,,,,,,,
4064,4064,305011454,Paddington,0.7657562,76.5756224,,,,,,,
4064,4064,305011481,Red Hill,0.0263236,2.6323594,,,,,,,
4064,4064,305031048,Bardon,0.0127454,1.2745357,,,,,,,
4065,4065,305011454,Paddington,0.0096128,0.9612756,,,,,,,
4065,4065,305011481,Red Hill,0.0039924,0.3992362,,,,,,,
4065,4065,305031031,Ashgrove,0.0023805,0.2380495,,,,,,,
4065,4065,305031048,Bardon,0.9821872,98.2187171,,,,,,,
4065,4065,305031574,Toowong,0.0018272,0.1827216,,,,,,,
4066,4066,305011378,Milton,0.0014203,0.1420338,,,,,,,
4066,4066,305011454,Paddington,0.0047575,0.4757456,,,,,,,
4066,4066,305031048,Bardon,0.0179516,1.7951594,,,,,,,
4066,4066,305031558,Taringa,0.0083859,0.8385922,,,,,,,
4066,4066,305031574,Toowong,0.9674844,96.7484382,,,,,,,
4067,4067,305031506,St Lucia,0.9999998,99.9999778,,,,,,,
4068,4068,305031132,Chelmer,0.1080566,10.8056575,,,,,,,
4068,4068,305031241,Graceville,0.0074904,0.7490429,,,,,,,
4068,4068,305031293,Indooroopilly,0.5192623,51.9262294,,,,,,,
4068,4068,305031506,St Lucia,0.0054365,0.5436468,,,,,,,
4068,4068,305031558,Taringa,0.3470897,34.7089699,,,,,,,
4068,4068,305031574,Toowong,0.0073652,0.7365151,,,,,,,
4068,4068,305071127,Chapel Hill,0.0052994,0.5299383,,,,,,,
4069,4069,305031293,Indooroopilly,0.0016858,0.1685834,,,,,,,
4069,4069,305071018,Anstead,0.0009357,0.0935671,,,,,,,
4069,4069,305071084,Brookfield (incl. Brisbane Forest Park),0.1321582,13.2158201,,,,,,,
4069,4069,305071127,Chapel Hill,0.3048888,30.488884,,,,,,,
4069,4069,305071222,Fig Tree Pocket,0.1093681,10.9368138,,,,,,,
4069,4069,305071318,Kenmore,0.2574884,25.7488355,,,,,,,
4069,4069,305071323,Kenmore Hills,0.0782024,7.8202449,,,,,,,
4069,4069,305071465,Pinjarra Hills,0.0115094,1.1509376,,,,,,,
4069,4069,305071473,Pullenvale,0.1037376,10.3737581,,,,,,,
4070,4070,305071018,Anstead,0.1029924,10.2992435,,,,,,,
4070,4070,305071053,Bellbowrie,0.5598949,55.9894919,,,,,,,
4070,4070,305071386,Moggill,0.3315303,33.153027,,,,,,,
4070,4070,305071465,Pinjarra Hills,0.0002585,0.0258476,,,,,,,
4070,4070,305071473,Pullenvale,0.0035488,0.3548809,,,,,,,
4070,4070,305253966,Ipswich (C) - North,0.0017751,0.1775081,,,,,,,
4072,4072,305031506,St Lucia,1.0,100.0,,,,,,,
4073,4073,305071517,Seventeen Mile Rocks,1.0,100.0,,,,,,,
4074,4074,305071167,Darra-Sumner,0.0231932,2.3193157,,,,,,,
4074,4074,305071296,Jamboree Heights,0.1480033,14.8003273,,,,,,,
4074,4074,305071301,Jindalee,0.2120414,21.2041354,,,,,,,
4074,4074,305071375,Middle Park,0.1702081,17.0208091,,,,,,,
4074,4074,305071408,Mount Ommaney,0.0835366,8.3536606,,,,,,,
4074,4074,305071487,Riverhills,0.1639377,16.3937687,,,,,,,
4074,4074,305071517,Seventeen Mile Rocks,0.00817,0.8170004,,,,,,,
4074,4074,305071612,Westlake,0.1909098,19.0909828,,,,,,,
4075,4075,305031132,Chelmer,0.000303,0.0303045,,,,,,,
4075,4075,305031162,Corinda,0.218493,21.8493035,,,,,,,
4075,4075,305031241,Graceville,0.1847081,18.4708055,,,,,,,
4075,4075,305031522,Sherwood,0.2445343,24.4534289,,,,,,,
4075,4075,305071167,Darra-Sumner,0.0009978,0.0997759,,,,,,,
4075,4075,305071184,Durack,0.0161685,1.6168519,,,,,,,
4075,4075,305071451,Oxley,0.3226269,32.2626906,,,,,,,
4075,4075,305071517,Seventeen Mile Rocks,0.0121684,1.2168391,,,,,,,
4076,4076,305071167,Darra-Sumner,0.5629637,56.2963732,,,,,,,
4076,4076,305071484,Richlands,0.0010325,0.1032533,,,,,,,
4076,4076,305071596,Wacol,0.4360036,43.6003588,,,,,,,
4077,4077,305071176,Doolandella-Forest Lake,0.1234071,12.3407092,,,,,,,
4077,4077,305071184,Durack,0.2467388,24.673885,,,,,,,
4077,4077,305071203,Ellen Grove,0.0125781,1.257809,,,,,,,
4077,4077,305071288,Inala,0.5489283,54.8928265,,,,,,,
4077,4077,305071484,Richlands,0.064807,6.4806997,,,,,,,
4077,4077,305111456,Pallara-Heathwood-Larapinta,0.0035407,0.3540706,,,,,,,
4078,4078,305071176,Doolandella-Forest Lake,0.6966756,69.6675607,,,,,,,
4078,4078,305071203,Ellen Grove,0.2544169,25.4416923,,,,,,,
4078,4078,305111456,Pallara-Heathwood-Larapinta,0.0489075,4.890747,,,,,,,
4101,4101,305011187,Dutton Park,0.0006969,0.0696926,,,,,,,
4101,4101,305011277,Highgate Hill,0.2941683,29.4168342,,,,,,,
4101,4101,305011525,South Brisbane,0.2801948,28.0194769,,,,,,,
4101,4101,305011607,West End,0.42494,42.4939963,,,,,,,
4102,4102,305011187,Dutton Park,0.2207023,22.070232,,,,,,,
4102,4102,305011277,Highgate Hill,0.0368899,3.688993,,,,,,,
4102,4102,305011525,South Brisbane,0.0155907,1.5590697,,,,,,,
4102,4102,305011631,Woolloongabba,0.7203827,72.0382659,,,,,,,
4102,4102,305091195,East Brisbane,0.0025789,0.2578889,,,,,,,
4102,4102,305091247,Greenslopes,0.0038554,0.3855371,,,,,,,
4103,4103,305091015,Annerley,0.7828438,78.2843798,,,,,,,
4103,4103,305091214,Fairfield,0.1971557,19.7155731,,,,,,,
4103,4103,305091391,Moorooka,0.0011285,0.1128525,,,,,,,
4103,4103,305091563,Tarragindi,0.0026751,0.2675079,,,,,,,
4103,4103,305091648,Yeronga,0.0161969,1.6196867,,,,,,,
4104,4104,305091645,Yeerongpilly,0.0451621,4.516211,,,,,,,
4104,4104,305091648,Yeronga,0.9548377,95.4837717,,,,,,,
4105,4105,305091015,Annerley,0.003365,0.336499,,,,,,,
4105,4105,305091391,Moorooka,0.780854,78.0853955,,,,,,,
4105,4105,305091563,Tarragindi,0.0102101,1.0210096,,,,,,,
4105,4105,305091645,Yeerongpilly,0.2039394,20.3939357,,,,,,,
4105,4105,305091648,Yeronga,0.0016315,0.1631514,,,,,,,
4106,4106,305031162,Corinda,0.0084143,0.8414258,,,,,,,
4106,4106,305111023,Archerfield,0.0003997,0.039969,,,,,,,
4106,4106,305111498,Rocklea,0.9911861,99.1186052,,,,,,,
4107,4107,305091391,Moorooka,0.0041514,0.4151432,,,,,,,
4107,4107,305111416,Nathan,0.0098597,0.9859668,,,,,,,
4107,4107,305111511,Salisbury,0.9859889,98.5988864,,,,,,,
4108,4108,305111001,Acacia Ridge,0.0005328,0.0532761,,,,,,,
4108,4108,305111023,Archerfield,0.10235,10.2349991,,,,,,,
4108,4108,305111154,Coopers Plains,0.8323688,83.2368814,,,,,,,
4108,4108,305111492,Robertson,0.0419871,4.198709,,,,,,,
4108,4108,305111498,Rocklea,0.0003245,0.0324536,,,,,,,
4108,4108,305111511,Salisbury,0.0053923,0.5392314,,,,,,,
4108,4108,305111547,Sunnybank,0.0170445,1.7044495,,,,,,,
4109,4109,305111154,Coopers Plains,0.0011655,0.1165494,,,,,,,
4109,4109,305111356,MacGregor,0.1562204,15.622044,,,,,,,
4109,4109,305111492,Robertson,0.132537,13.2537032,,,,,,,
4109,4109,305111503,Runcorn,0.0054796,0.5479596,,,,,,,
4109,4109,305111547,Sunnybank,0.2266277,22.662768,,,,,,,
4109,4109,305111552,Sunnybank Hills,0.4774777,47.747771,,,,,,,
4109,4109,305111588,Upper Mount Gravatt,0.000492,0.0491982,,,,,,,
4110,4110,305071176,Doolandella-Forest Lake,0.0001027,0.0102717,,,,,,,
4110,4110,305111001,Acacia Ridge,0.7137106,71.3710603,,,,,,,
4110,4110,305111012,Algester,0.0176651,1.7665138,,,,,,,
4110,4110,305111456,Pallara-Heathwood-Larapinta,0.2445407,24.4540709,,,,,,,
4110,4110,305111463,Parkinson-Drewvale,0.0025163,0.2516265,,,,,,,
4110,4110,305111552,Sunnybank Hills,0.0017331,0.1733138,,,,,,,
4110,4110,305111615,Willawong,0.0197206,1.9720638,,,,,,,
4111,4111,305111416,Nathan,1.0,100.0,,,,,,,
4112,4112,305111331,Kuraby,0.9966884,99.6688373,,,,,,,
4112,4112,305111503,Runcorn,0.0033116,0.3311627,,,,,,,
4113,4113,305111198,Eight Mile Plains,0.5083092,50.8309151,,,,,,,
4113,4113,305111331,Kuraby,0.0153272,1.5327188,,,,,,,
4113,4113,305111503,Runcorn,0.4747391,47.4739134,,,,,,,
4113,4113,305111547,Sunnybank,0.0016245,0.1624518,,,,,,,
4114,4114,305304612,Kingston,0.4084607,40.8460691,,,,,,,
4114,4114,305304656,Woodridge,0.5915374,59.1537388,,,,,,,
4115,4115,305111012,Algester,0.4421869,44.2186904,,,,,,,
4115,4115,305111094,Calamvale,0.0261072,2.610719,,,,,,,
4115,4115,305111463,Parkinson-Drewvale,0.5309548,53.0954773,,,,,,,
4115,4115,305111552,Sunnybank Hills,0.000739,0.0739006,,,,,,,
4116,4116,305111012,Algester,0.0318506,3.1850567,,,,,,,
4116,4116,305111094,Calamvale,0.5817214,58.1721393,,,,,,,
4116,4116,305111463,Parkinson-Drewvale,0.2053584,20.5358418,,,,,,,
4116,4116,305111541,Stretton-Karawatha,0.179956,17.9955957,,,,,,,
4116,4116,305111552,Sunnybank Hills,0.0011137,0.1113665,,,,,,,
4117,4117,305111541,Stretton-Karawatha,0.0351191,3.511908,,,,,,,
4117,4117,305304656,Woodridge,0.9648809,96.488092,,,,,,,
4118,4118,305304601,Browns Plains,0.992891,99.2891035,,,,,,,
4118,4118,305304623,Marsden,0.007109,0.7108964,,,,,,,
4119,4119,305304631,Rochedale South,0.002434,0.2433985,,,,,,,
4119,4119,305304637,Slacks Creek,0.000375,0.0375016,,,,,,,
4119,4119,305304651,Underwood,0.997191,99.7190976,,,,,,,
4120,4120,305011631,Woolloongabba,0.0016597,0.1659694,,,,,,,
4120,4120,305091015,Annerley,0.0090977,0.9097657,,,,,,,
4120,4120,305091157,Coorparoo,0.0095711,0.9571071,,,,,,,
4120,4120,305091247,Greenslopes,0.9624212,96.2421231,,,,,,,
4120,4120,305091282,Holland Park,0.0130808,1.3080802,,,,,,,
4120,4120,305091563,Tarragindi,0.0041692,0.4169195,,,,,,,
4121,4121,305091015,Annerley,0.0082166,0.8216567,,,,,,,
4121,4121,305091282,Holland Park,0.314049,31.4048957,,,,,,,
4121,4121,305091285,Holland Park West,0.2525173,25.2517313,,,,,,,
4121,4121,305091391,Moorooka,0.0037941,0.3794108,,,,,,,
4121,4121,305091563,Tarragindi,0.4119257,41.1925697,,,,,,,
4121,4121,305111402,Mount Gravatt,0.0050302,0.5030199,,,,,,,
4121,4121,305111405,Mount Gravatt East,0.0044672,0.4467159,,,,,,,
4122,4122,305091108,Carindale,0.0001718,0.0171829,,,,,,,
4122,4122,305091116,Carina Heights,0.0028902,0.289022,,,,,,,
4122,4122,305111356,MacGregor,0.0020792,0.2079174,,,,,,,
4122,4122,305111372,Mansfield,0.2026254,20.2625411,,,,,,,
4122,4122,305111402,Mount Gravatt,0.0744368,7.4436829,,,,,,,
4122,4122,305111405,Mount Gravatt East,0.2573404,25.7340368,,,,,,,
4122,4122,305111588,Upper Mount Gravatt,0.2108111,21.0811149,,,,,,,
4122,4122,305111626,Wishart,0.249645,24.9644997,,,,,,,
4123,4123,305111091,Burbank,0.007198,0.7198044,,,,,,,
4123,4123,305111495,Rochedale,0.0599278,5.9927755,,,,,,,
4123,4123,305304631,Rochedale South,0.9327789,93.2778948,,,,,,,
4124,4124,305253965,Ipswich (C) - East,0.0052835,0.5283457,,,,,,,
4124,4124,305304601,Browns Plains,0.0935532,9.3553157,,,,,,,
4124,4124,305304608,Greenbank-Boronia Heights,0.4186087,41.8608694,,,,,,,
4124,4124,305304611,Jimboomba-Logan Village,0.4825547,48.2554685,,,,,,,
4125,4125,305304608,Greenbank-Boronia Heights,0.0741216,7.4121564,,,,,,,
4125,4125,305304611,Jimboomba-Logan Village,0.6740923,67.409234,,,,,,,
4125,4125,305304627,Park Ridge-Logan Reserve,0.2517861,25.1786096,,,,,,,
4127,4127,305111091,Burbank,0.0002074,0.0207393,,,,,,,
4127,4127,305304605,Daisy Hill-Priestdale,0.1995232,19.9523173,,,,,,,
4127,4127,305304631,Rochedale South,0.0008604,0.0860352,,,,,,,
4127,4127,305304634,Shailer Park,0.0012299,0.1229882,,,,,,,
4127,4127,305304637,Slacks Creek,0.5206956,52.0695631,,,,,,,
4127,4127,305304642,Springwood,0.2722457,27.224567,,,,,,,
4127,4127,305304656,Woodridge,0.0052378,0.5237808,,,,,,,
4128,4128,305304605,Daisy Hill-Priestdale,0.00378,0.3780002,,,,,,,
4128,4128,305304615,Loganholme,0.2301175,23.0117518,,,,,,,
4128,4128,305304634,Shailer Park,0.7019491,70.1949093,,,,,,,
4128,4128,305304645,Tanah Merah,0.0641534,6.4153385,,,,,,,
4129,4129,305304615,Loganholme,1.0,100.0,,,,,,,
4130,4130,305304603,Carbrook-Cornubia,0.4419502,44.1950237,,,,,,,
4130,4130,305304615,Loganholme,0.5580498,55.8049763,,,,,,,
4131,4131,305304618,Loganlea,0.9986517,99.8651674,,,,,,,
4131,4131,305304654,Waterford West,0.0013481,0.1348091,,,,,,,
4132,4132,305304623,Marsden,1.0,99.9999982,,,,,,,
4133,4133,305304597,Bethania-Waterford,0.2501447,25.0144695,,,,,,,
4133,4133,305304607,Edens Landing-Holmview,0.0006715,0.0671502,,,,,,,
4133,4133,305304611,Jimboomba-Logan Village,0.2400176,24.0017636,,,,,,,
4133,4133,305304618,Loganlea,0.0002701,0.0270148,,,,,,,
4133,4133,305304623,Marsden,0.0023927,0.2392676,,,,,,,
4133,4133,305304627,Park Ridge-Logan Reserve,0.0797459,7.9745871,,,,,,,
4133,4133,305304654,Waterford West,0.4267575,42.6757473,,,,,,,
4151,4151,305091097,Camp Hill,0.0052733,0.5273261,,,,,,,
4151,4151,305091157,Coorparoo,0.9533641,95.3364128,,,,,,,
4151,4151,305091247,Greenslopes,0.0178387,1.7838677,,,,,,,
4151,4151,305091282,Holland Park,0.0205595,2.0559487,,,,,,,
4151,4151,305091432,Norman Park,0.0029643,0.2964326,,,,,,,
4152,4152,305091097,Camp Hill,0.2455393,24.5539275,,,,,,,
4152,4152,305091108,Carindale,0.316574,31.6573995,,,,,,,
4152,4152,305091113,Carina,0.2427808,24.2780804,,,,,,,
4152,4152,305091116,Carina Heights,0.1411365,14.1136452,,,,,,,
4152,4152,305091157,Coorparoo,0.0038974,0.3897394,,,,,,,
4152,4152,305091432,Norman Park,0.0067053,0.670532,,,,,,,
4152,4152,305111372,Mansfield,0.0433668,4.3366756,,,,,,,
4153,4153,305091108,Carindale,0.0392277,3.922768,,,,,,,
4153,4153,305111057,Belmont-Mackenzie,0.7282989,72.8298862,,,,,,,
4153,4153,305111251,Gumdale-Ransome,0.0157117,1.5711712,,,,,,,
4153,4153,305111372,Mansfield,0.0157189,1.5718909,,,,,,,
4153,4153,305111571,Tingalpa,0.2010428,20.1042838,,,,,,,
4154,4154,305111251,Gumdale-Ransome,0.1494089,14.940887,,,,,,,
4154,4154,305111571,Tingalpa,0.0124861,1.2486147,,,,,,,
4154,4154,305111601,Wakerley,0.8381049,83.8104911,,,,,,,
4155,4155,305111057,Belmont-Mackenzie,0.0387737,3.8773688,,,,,,,
4155,4155,305111123,Chandler-Capalaba West,0.8669847,86.698474,,,,,,,
4155,4155,305111251,Gumdale-Ransome,0.0942416,9.4241572,,,,,,,
4156,4156,305111057,Belmont-Mackenzie,0.6225688,62.2568773,,,,,,,
4156,4156,305111091,Burbank,0.335216,33.5215991,,,,,,,
4156,4156,305111123,Chandler-Capalaba West,0.0246239,2.4623921,,,,,,,
4156,4156,305111372,Mansfield,0.0079365,0.7936499,,,,,,,
4156,4156,305111495,Rochedale,0.0096548,0.9654817,,,,,,,
4157,4157,305111123,Chandler-Capalaba West,0.0181516,1.8151614,,,,,,,
4157,4157,305506257,Capalaba,0.8914177,89.1417698,,,,,,,
4157,4157,305506267,Sheldon-Mt Cotton,0.0904307,9.0430683,,,,,,,
4158,4158,305506254,Birkdale,0.0053045,0.5304455,,,,,,,
4158,4158,305506268,Thorneside,0.9946955,99.4695545,,,,,,,
4159,4159,305506254,Birkdale,0.9943863,99.4386262,,,,,,,
4159,4159,305506257,Capalaba,0.0047617,0.4761722,,,,,,,
4159,4159,305506268,Thorneside,0.000852,0.0852015,,,,,,,
4160,4160,305506251,Alexandra Hills,0.0167909,1.6790946,,,,,,,
4160,4160,305506254,Birkdale,0.0210909,2.1090871,,,,,,,
4160,4160,305506264,Ormiston,0.3259724,32.5972432,,,,,,,
4160,4160,305506276,Wellington Point,0.6361452,63.614523,,,,,,,
4161,4161,305506251,Alexandra Hills,0.9805414,98.0541418,,,,,,,
4161,4161,305506254,Birkdale,0.0050755,0.5075482,,,,,,,
4161,4161,305506257,Capalaba,0.0133157,1.3315695,,,,,,,
4161,4161,305506271,Thornlands,0.0001657,0.0165727,,,,,,,
4161,4161,305506276,Wellington Point,0.0009016,0.0901629,,,,,,,
4163,4163,305506262,Cleveland,0.9984854,99.8485429,,,,,,,
4163,4163,305506264,Ormiston,0.0015146,0.1514571,,,,,,,
4164,4164,305506267,Sheldon-Mt Cotton,0.0001916,0.0191639,,,,,,,
4164,4164,305506271,Thornlands,0.9997145,99.9714489,,,,,,,
4165,4165,305506265,Redland Bay,0.409814,40.981398,,,,,,,
4165,4165,305506267,Sheldon-Mt Cotton,0.1444813,14.4481315,,,,,,,
4165,4165,305506271,Thornlands,0.0001281,0.0128081,,,,,,,
4165,4165,305506273,Victoria Point,0.4455766,44.5576624,,,,,,,
4169,4169,305011304,Kangaroo Point,0.5559464,55.5946361,,,,,,,
4169,4169,305091195,East Brisbane,0.4440534,44.4053444,,,,,,,
4170,4170,305091042,Balmoral,0.0076672,0.7667178,,,,,,,
4170,4170,305091097,Camp Hill,0.0014666,0.1466587,,,,,,,
4170,4170,305091102,Cannon Hill,0.2077226,20.7722563,,,,,,,
4170,4170,305091113,Carina,0.0123654,1.236544,,,,,,,
4170,4170,305091258,Hawthorne,0.0036709,0.367088,,,,,,,
4170,4170,305091397,Morningside,0.4420438,44.2043785,,,,,,,
4170,4170,305091432,Norman Park,0.3245902,32.4590158,,,,,,,
4170,4170,305111413,Murarrie,0.0004734,0.047341,,,,,,,
4171,4171,305091042,Balmoral,0.2512198,25.1219767,,,,,,,
4171,4171,305091086,Bulimba,0.4125853,41.258533,,,,,,,
4171,4171,305091258,Hawthorne,0.317086,31.7085953,,,,,,,
4171,4171,305091397,Morningside,0.019109,1.910895,,,,,,,
4172,4172,305091102,Cannon Hill,0.413277,41.3277047,,,,,,,
4172,4172,305091397,Morningside,0.000126,0.0125974,,,,,,,
4172,4172,305111413,Murarrie,0.5865969,58.6596947,,,,,,,
4173,4173,305111571,Tingalpa,0.9998228,99.9822814,,,,,,,
4173,4173,305111601,Wakerley,0.0001772,0.0177186,,,,,,,
4174,4174,305111265,Hemmant-Lytton,0.9981506,99.8150631,,,,,,,
4174,4174,305111571,Tingalpa,0.0018493,0.1849264,,,,,,,
4178,4178,305111265,Hemmant-Lytton,0.010931,1.093095,,,,,,,
4178,4178,305111637,Wynnum,0.5030446,50.3044637,,,,,,,
4178,4178,305111642,Wynnum West,0.4860244,48.6024412,,,,,,,
4179,4179,305111337,Lota,0.1789207,17.8920694,,,,,,,
4179,4179,305111364,Manly,0.2101304,21.0130352,,,,,,,
4179,4179,305111367,Manly West,0.5889792,58.8979202,,,,,,,
4179,4179,305111637,Wynnum,0.0219698,2.1969752,,,,,,,
4183,4183,305506283,Redland (C) Bal,1.0,99.9999989,,,,,,,
4184,4184,305506283,Redland (C) Bal,1.0,100.0,,,,,,,
4205,4205,305304597,Bethania-Waterford,0.9938634,99.3863379,,,,,,,
4205,4205,305304607,Edens Landing-Holmview,0.0051482,0.5148176,,,,,,,
4205,4205,305304618,Loganlea,0.000987,0.0987031,,,,,,,
4207,4207,305304595,Beenleigh,0.1746016,17.4601649,,,,,,,
4207,4207,305304603,Carbrook-Cornubia,0.0005664,0.0566428,,,,,,,
4207,4207,305304606,Eagleby,0.2535991,25.3599054,,,,,,,
4207,4207,305304607,Edens Landing-Holmview,0.1384658,13.8465814,,,,,,,
4207,4207,305304611,Jimboomba-Logan Village,0.1174032,11.7403195,,,,,,,
4207,4207,305304626,Mt Warren Park,0.1200013,12.0001314,,,,,,,
4207,4207,305304655,Wolffdene-Bahrs Scrub,0.1123133,11.2313332,,,,,,,
4207,4207,307153552,Jacobs Well-Alberton,0.0314131,3.1413077,,,,,,,
4207,4207,307153556,Kingsholme-Upper Coomera,0.008133,0.8132971,,,,,,,
4207,4207,307153574,Ormeau-Yatala,0.0435027,4.3502681,,,,,,,
4208,4208,307153552,Jacobs Well-Alberton,0.114301,11.4301002,,,,,,,
4208,4208,307153556,Kingsholme-Upper Coomera,0.0176302,1.7630159,,,,,,,
